id,age,job,marital,education,default,housing,loan,contact,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,y,date,contact_month,contact_year,previous_contact,unnamed_0,income,kidhome,teenhome,dt_customer,num_web_visits_month,year
ea7353ef-a966-4f5b-bdd0-6d9d8f96014a,41.0,housemaid,MARRIED,university.degree,0,0,0,telephone,665,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.86,5191.0,0,2016-08-29,8,2016,0,7122,116530,0,0,2012-03-16,11,2012
aa366ec8-3996-4397-b52d-7676afa2f27b,47.0,services,DIVORCED,high.school,0,1,0,telephone,97,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.86,5191.0,0,2017-02-28,2,2017,0,7123,96208,2,2,2012-05-11,8,2012
2b514fef-990b-4e14-beae-b27be4d77dc1,49.0,services,MARRIED,high.school,0,1,0,telephone,166,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.86,5191.0,0,2016-01-26,1,2016,0,7124,13230,1,2,2012-03-16,20,2012
73fdcdb6-4f9f-43eb-8bbf-760935d25bd5,43.0,admin.,MARRIED,basic.9y,0,0,0,telephone,207,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.86,5191.0,0,2016-08-19,8,2016,0,7125,79716,1,0,2012-05-31,31,2012
1fe7a597-8a5a-4c98-b9c8-5cc102f3e673,34.0,services,MARRIED,high.school,0,0,0,telephone,376,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.86,5191.0,0,2018-04-20,4,2018,0,7126,14430,2,0,2012-07-25,19,2012
6cce7f68-eba3-48f8-a55c-6bdcce5e13ff,31.0,housemaid,MARRIED,high.school,0,0,0,telephone,480,10,,0,NONEXISTENT,1.1,93.994,-36.4,,5191.0,0,2016-01-31,1,2016,0,7127,103541,0,1,2012-03-13,5,2012
ac15e7c4-15bc-4920-b058-b01612830a5c,60.0,admin.,SINGLE,high.school,0,1,0,telephone,609,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.86,5191.0,0,2016-10-26,10,2016,0,7128,140349,2,1,2012-11-19,31,2012
1faf66a4-4aec-43b3-94ae-682873a9a337,29.0,self-employed,MARRIED,university.degree,0,0,0,telephone,116,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.86,5191.0,0,2018-02-08,2,2018,0,7129,106644,0,1,2012-06-09,5,2012
6da46703-dba4-4a7e-aad2-30cd63b0d805,34.0,management,MARRIED,professional.course,0,0,0,telephone,484,5,,0,NONEXISTENT,1.1,93.994,-36.4,4.86,5191.0,0,2019-06-04,6,2019,0,7130,21893,1,1,2012-04-16,29,2012
0164e422-c21b-4df7-a20b-59faadc703ea,54.0,retired,MARRIED,basic.9y,0,1,0,telephone,217,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.86,5191.0,0,2015-07-03,7,2015,0,7131,94627,2,0,2012-08-16,26,2012
882c8cf8-9d59-46c2-9935-8dee8e883adb,31.0,admin.,MARRIED,basic.9y,0,0,0,telephone,112,1,,0,NONEXISTENT,1.1,93.994,-36.4,,5191.0,0,2017-07-10,7,2017,0,7132,124968,2,2,2012-09-12,8,2012
8050b30b-8ceb-4bb9-b0fb-0a3bab4424ef,45.0,blue-collar,MARRIED,basic.9y,0,0,0,telephone,726,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.86,5191.0,0,2017-09-08,9,2017,0,7133,83204,2,0,2012-03-12,7,2012
ef84c676-9135-428c-a3d6-6a807ee2806b,51.0,services,SINGLE,high.school,0,1,0,telephone,148,4,,0,NONEXISTENT,1.1,93.994,-36.4,,5191.0,0,2015-01-27,1,2015,0,7134,46866,2,1,2012-04-12,23,2012
7dd560a6-93cd-40d5-ab51-962f3e69a9e4,40.0,admin.,SINGLE,high.school,0,1,0,telephone,1047,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.86,5191.0,1,2015-06-07,6,2015,0,7135,158557,2,2,2012-03-08,32,2012
965cc27a-2003-434d-a59a-31072b5c1f92,38.0,blue-collar,DIVORCED,,0,0,0,telephone,362,5,,0,NONEXISTENT,1.1,93.994,-36.4,4.86,5191.0,0,2018-11-07,11,2018,0,7136,11404,1,2,2012-09-04,20,2012
7267428f-b1ed-46d4-8469-f5c3c67bcd5d,37.0,admin.,MARRIED,university.degree,0,1,0,telephone,1059,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.86,5191.0,1,2019-05-10,5,2019,0,7137,11506,2,0,2012-02-20,30,2012
b1ac43be-418a-42e0-8029-db884ede269a,,technician,SINGLE,high.school,0,1,0,telephone,54,2,,0,NONEXISTENT,1.1,93.994,-36.4,,5191.0,0,2017-12-11,12,2017,0,7138,125115,2,0,2012-03-27,25,2012
9c6c913b-bce5-4423-b4d6-46642ccdf6ba,36.0,admin.,MARRIED,university.degree,0,0,1,telephone,184,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.86,5191.0,0,2019-06-16,6,2019,0,7139,97755,2,2,2012-12-02,11,2012
4a2cc6af-c093-45b6-a2a1-9bfed26ea7f0,35.0,entrepreneur,MARRIED,university.degree,0,1,1,telephone,253,2,,0,NONEXISTENT,1.1,93.994,-36.4,,5191.0,0,2015-09-14,9,2015,0,7140,88517,2,0,2012-03-22,23,2012
aff6fc64-c202-4604-8fb4-50a4760ab5b9,54.0,services,MARRIED,,0,0,0,telephone,114,3,,0,NONEXISTENT,1.1,93.994,-36.4,4.86,5191.0,0,2019-10-27,10,2019,0,7141,112779,0,2,2012-09-25,10,2012
d99bd755-92f8-418c-8e07-d7c43ad833c6,,services,DIVORCED,basic.9y,0,1,1,telephone,293,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.86,5191.0,0,2019-07-27,7,2019,0,7142,121930,2,1,2012-01-15,2,2012
a84e2ef3-b938-45f5-b140-56563b4d1263,,blue-collar,MARRIED,,0,0,0,telephone,246,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.86,5191.0,0,2016-09-15,9,2016,0,7143,108003,0,2,2012-06-04,28,2012
785c61fe-dd6f-44b9-b2e5-6a748438a1d4,42.0,self-employed,MARRIED,basic.6y,0,1,1,telephone,195,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.86,5191.0,0,2019-04-04,4,2019,0,7144,87748,0,0,2012-09-17,20,2012
1f4f2d6d-c8a7-4fdf-9349-f4c2e2592c26,32.0,,,university.degree,0,1,1,telephone,221,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.86,5191.0,0,2018-07-24,7,2018,0,7145,128057,0,0,2012-01-15,10,2012
ac85ff94-f39e-46bf-8e3e-b12c6ae330df,55.0,technician,MARRIED,professional.course,0,1,0,telephone,166,3,,0,NONEXISTENT,1.1,93.994,-36.4,4.86,5191.0,0,2016-04-30,4,2016,0,7146,6478,1,1,2012-06-16,11,2012
9403e40d-ce2d-426f-8ce9-a545fdc59fae,40.0,technician,SINGLE,university.degree,0,0,1,telephone,385,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.86,5191.0,0,2016-02-04,2,2016,0,7147,120697,2,0,2012-01-26,31,2012
f33d0261-0369-4c77-939b-ef1f37a2195a,50.0,entrepreneur,MARRIED,basic.9y,0,0,0,telephone,85,6,,0,NONEXISTENT,1.1,93.994,-36.4,4.86,5191.0,0,2016-03-18,3,2016,0,7148,79964,2,0,2012-08-13,28,2012
40eff9e9-adf6-402b-af70-2f12435677f5,31.0,blue-collar,MARRIED,basic.9y,0,0,0,telephone,173,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.86,5191.0,0,2016-08-31,8,2016,0,7149,144302,2,1,2012-08-05,16,2012
589b2027-597a-4ed4-80c0-eaaded77116e,50.0,technician,DIVORCED,basic.9y,0,0,1,telephone,48,5,,0,NONEXISTENT,1.1,93.994,-36.4,,5191.0,0,2019-06-16,6,2019,0,7150,176012,2,2,2012-02-25,15,2012
9d8427c3-0e94-4c56-a32d-11a93e7252a9,,management,MARRIED,university.degree,0,1,0,telephone,410,3,,0,NONEXISTENT,1.1,93.994,-36.4,,5191.0,0,2016-04-02,4,2016,0,7151,165794,0,0,2012-03-27,4,2012
69ffa7dd-af2b-415b-acd0-2a59c43cf240,46.0,management,MARRIED,university.degree,0,1,0,telephone,311,3,,0,NONEXISTENT,1.1,93.994,-36.4,4.86,5191.0,0,2015-10-01,10,2015,0,7152,45296,2,1,2012-06-07,9,2012
75d8e01d-b53b-4198-a4e7-7e49eaabea7f,44.0,blue-collar,MARRIED,basic.4y,0,1,0,telephone,40,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.86,5191.0,0,2018-08-22,8,2018,0,7153,173963,1,1,2012-11-27,19,2012
a326086e-03fe-4203-ae59-71dcb9be80ce,57.0,management,DIVORCED,university.degree,0,1,0,telephone,81,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.86,5191.0,0,2016-09-25,9,2016,0,7154,103052,2,0,2012-07-06,20,2012
a0ae23bc-7e94-47c3-8948-4797708a918f,30.0,blue-collar,MARRIED,university.degree,0,0,0,telephone,558,13,,0,NONEXISTENT,1.1,93.994,-36.4,4.86,5191.0,0,2015-07-22,7,2015,0,7155,34053,1,2,2012-12-07,25,2012
ebdc6f39-e147-4b0d-a3d7-d9e74c69e7cd,54.0,technician,MARRIED,university.degree,0,0,0,telephone,109,4,,0,NONEXISTENT,1.1,93.994,-36.4,,5191.0,0,2015-10-19,10,2015,0,7156,17281,0,0,2012-07-16,25,2012
f978c6b4-80d0-46d5-9887-b6fa36231c8c,54.0,retired,DIVORCED,basic.4y,0,1,0,telephone,77,3,,0,NONEXISTENT,1.1,93.994,-36.4,,5191.0,0,2019-04-13,4,2019,0,7157,138179,1,2,2012-08-18,12,2012
bcca6fec-6119-484f-aaea-9d291aadc764,,services,SINGLE,high.school,0,1,0,telephone,70,7,,0,NONEXISTENT,1.1,93.994,-36.4,,5191.0,0,2019-03-29,3,2019,0,7158,171621,0,0,2012-09-22,3,2012
3eef4f02-e691-4144-82b0-db3c25200b44,45.0,self-employed,DIVORCED,university.degree,0,1,0,telephone,229,4,,0,NONEXISTENT,1.1,93.994,-36.4,4.86,5191.0,0,2017-01-10,1,2017,0,7159,169250,2,0,2012-11-23,2,2012
21d5b6ba-4891-4f4a-b8a9-37ee65af48bd,49.0,housemaid,MARRIED,professional.course,0,0,0,telephone,565,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.86,5191.0,0,2015-08-19,8,2015,0,7160,176890,0,2,2012-11-03,14,2012
b3589bfb-7a14-410f-917e-1a5c00e9ac82,39.0,blue-collar,DIVORCED,,0,0,1,telephone,145,2,,0,NONEXISTENT,1.1,93.994,-36.4,,5191.0,0,2015-09-12,9,2015,0,7161,71164,2,1,2012-06-16,10,2012
eacedb92-96ca-4998-be87-110bb80f5e51,,admin.,SINGLE,university.degree,0,0,0,telephone,792,3,,0,NONEXISTENT,1.1,93.994,-36.4,4.86,5191.0,1,2019-03-22,3,2019,0,7162,98916,2,0,2012-11-25,24,2012
f059f4df-3ad3-46ea-a65a-07ea091b81e9,,admin.,MARRIED,high.school,0,1,0,telephone,199,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.86,5191.0,0,2015-06-01,6,2015,0,7163,117615,2,1,2012-03-22,7,2012
bc5f6c2c-d4f8-4916-adfa-b0cce31ea999,36.0,management,MARRIED,university.degree,0,1,0,telephone,488,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.86,5191.0,0,2019-12-07,12,2019,0,7164,59781,0,0,2012-12-28,23,2012
2f67e736-3d23-44d8-93e5-8a561255126e,51.0,services,MARRIED,basic.6y,0,1,0,telephone,176,3,,0,NONEXISTENT,1.1,93.994,-36.4,,5191.0,0,2016-12-31,12,2016,0,7165,138989,2,2,2012-11-24,32,2012
7adbdb52-d144-48b2-a3fb-46c174b40ad8,48.0,housemaid,DIVORCED,basic.4y,0,1,1,telephone,123,4,,0,NONEXISTENT,1.1,93.994,-36.4,4.86,5191.0,0,2019-10-08,10,2019,0,7166,70168,0,2,2012-05-30,10,2012
34e2ccde-4c73-42a6-9325-4dc4378c875a,51.0,blue-collar,MARRIED,basic.6y,0,1,1,telephone,88,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.86,5191.0,0,2019-10-04,10,2019,0,7167,70693,0,1,2012-07-05,25,2012
aa20673f-c8ae-4ac1-872e-7b5ff1596052,41.0,technician,MARRIED,professional.course,0,1,0,telephone,768,4,,0,NONEXISTENT,1.1,93.994,-36.4,4.86,5191.0,0,2019-04-05,4,2019,0,7168,100752,2,2,2012-07-29,14,2012
e8f05375-2613-4e49-b4c6-f94684c85665,37.0,blue-collar,SINGLE,professional.course,0,1,0,telephone,105,3,,0,NONEXISTENT,1.1,93.994,-36.4,,5191.0,0,2019-05-03,5,2019,0,7169,24392,1,0,2012-04-24,6,2012
e89df337-d729-4019-bb7c-19f7f2b51c33,46.0,blue-collar,MARRIED,basic.4y,0,1,0,telephone,101,4,,0,NONEXISTENT,1.1,93.994,-36.4,4.86,5191.0,0,2016-09-28,9,2016,0,7170,143515,1,1,2012-03-08,9,2012
7b3ec695-e44e-4ec7-be29-f48c6ed9c44d,54.0,retired,MARRIED,basic.4y,0,0,0,telephone,225,3,,0,NONEXISTENT,1.1,93.994,-36.4,4.86,5191.0,0,2016-12-31,12,2016,0,7171,55765,1,0,2012-05-11,9,2012
1ed8ca35-dc1f-46cb-95a4-59ce2d2200b4,,admin.,SINGLE,,0,1,0,telephone,122,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.86,5191.0,0,2015-06-30,6,2015,0,7172,68383,2,0,2012-01-05,30,2012
80d7676a-e17c-4463-8e55-c50e4f08addc,,blue-collar,MARRIED,basic.9y,0,0,0,telephone,52,2,,0,NONEXISTENT,1.1,93.994,-36.4,,5191.0,0,2017-09-04,9,2017,0,7173,21610,1,1,2012-05-19,25,2012
f0b304fc-b4e0-4e43-a4ea-e04abd6465b5,,self-employed,SINGLE,university.degree,0,1,0,telephone,150,4,,0,NONEXISTENT,1.1,93.994,-36.4,,5191.0,0,2017-11-28,11,2017,0,7174,152662,1,0,2012-09-23,15,2012
34dd2cc3-110f-4beb-9d32-8c3a60345e89,30.0,technician,MARRIED,university.degree,0,1,0,telephone,399,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.86,5191.0,0,2017-05-28,5,2017,0,7175,161132,2,1,2012-04-11,7,2012
2035ec6a-f9d9-4f6a-9aec-d9059736ef22,30.0,blue-collar,MARRIED,basic.9y,0,1,0,telephone,58,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.86,5191.0,0,2018-08-14,8,2018,0,7176,126492,1,0,2012-10-28,9,2012
a0ef0019-3fa6-4313-b3c6-9334f323c2b8,42.0,admin.,MARRIED,high.school,0,0,0,telephone,260,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.86,5191.0,0,2016-01-23,1,2016,0,7177,130245,1,1,2012-10-09,26,2012
1067d115-750e-41de-b029-ba7ef010bee4,37.0,technician,SINGLE,university.degree,0,1,0,telephone,199,3,,0,NONEXISTENT,1.1,93.994,-36.4,,5191.0,0,2017-05-10,5,2017,0,7178,83571,2,1,2012-02-08,12,2012
92ad5690-1bf5-46b7-aaa2-236bc3e6f706,35.0,,MARRIED,basic.9y,0,0,0,telephone,241,4,,0,NONEXISTENT,1.1,93.994,-36.4,4.86,5191.0,0,2019-01-05,1,2019,0,7179,158739,2,2,2012-02-16,16,2012
2986b0bc-16ec-4221-a60c-5df5739b7620,,blue-collar,MARRIED,basic.9y,0,1,0,telephone,399,5,,0,NONEXISTENT,1.1,93.994,-36.4,4.86,5191.0,0,2016-02-22,2,2016,0,7180,135680,1,2,2012-01-02,30,2012
b51b03de-743e-4bf2-ae5e-232513da8ad8,49.0,management,MARRIED,basic.4y,0,1,0,telephone,637,3,,0,NONEXISTENT,1.1,93.994,-36.4,4.86,5191.0,0,2019-01-20,1,2019,0,7181,125553,1,0,2012-03-20,12,2012
61ce551c-07e1-400a-9c7c-f759e8657d77,53.0,self-employed,MARRIED,basic.4y,0,0,0,telephone,107,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.86,5191.0,0,2015-04-24,4,2015,0,7182,119863,2,2,2012-01-03,8,2012
ac25dd1d-3b62-4974-a0a0-2fd253f4afc0,,admin.,SINGLE,university.degree,0,1,0,telephone,68,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.86,5191.0,0,2015-01-12,1,2015,0,7183,58779,0,1,2012-08-26,3,2012
122f4cc7-7e64-4309-a7bc-9c0d2f283747,41.0,admin.,SINGLE,university.degree,0,1,0,telephone,137,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.86,5191.0,0,2016-03-28,3,2016,0,7184,10201,0,0,2012-05-01,24,2012
cdea8481-8014-475d-a48b-3b8150f5d8d8,35.0,blue-collar,MARRIED,basic.4y,0,0,0,telephone,182,1,,0,NONEXISTENT,1.1,93.994,-36.4,,5191.0,0,2015-06-30,6,2015,0,7185,48859,1,0,2012-04-18,6,2012
199553c0-a0ab-4618-8552-77ca3f718578,55.0,housemaid,SINGLE,basic.9y,0,0,0,telephone,553,1,,0,NONEXISTENT,1.1,93.994,-36.4,,5191.0,0,2016-04-24,4,2016,0,7186,128814,1,0,2012-10-05,24,2012
0cc597f5-526d-4f53-b880-ef49fb022457,27.0,blue-collar,MARRIED,basic.4y,0,1,0,telephone,310,3,,0,NONEXISTENT,1.1,93.994,-36.4,4.86,5191.0,0,2016-04-19,4,2016,0,7187,57704,1,0,2012-07-25,23,2012
275bd123-05d0-4823-bd61-9434f9cb7f34,30.0,admin.,SINGLE,university.degree,0,1,0,telephone,206,3,,0,NONEXISTENT,1.1,,-36.4,,5191.0,0,2015-09-11,9,2015,0,7188,22633,2,0,2012-05-05,24,2012
667adeb5-8840-4334-a22e-56d08742a258,33.0,blue-collar,SINGLE,basic.4y,0,0,0,telephone,119,2,,0,NONEXISTENT,1.1,93.994,-36.4,,5191.0,0,2017-01-28,1,2017,0,7189,165042,0,1,2012-03-03,20,2012
da97157a-1882-4516-9708-cafbea63df50,33.0,admin.,MARRIED,high.school,0,1,0,telephone,764,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.86,5191.0,0,2018-11-08,11,2018,0,7190,119112,1,2,2012-02-26,4,2012
1315da24-eb2a-438c-8174-cc49069c60fc,49.0,admin.,MARRIED,basic.6y,0,0,1,telephone,29,4,,0,NONEXISTENT,1.1,93.994,-36.4,4.86,5191.0,0,2017-07-13,7,2017,0,7191,50676,1,2,2012-07-15,11,2012
8cd7fd15-d774-41c7-ab92-5775fc55b8f1,39.0,services,MARRIED,basic.4y,0,0,0,telephone,126,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.86,5191.0,0,2018-05-12,5,2018,0,7192,129057,1,0,2012-06-01,21,2012
f4f60da1-7056-409b-b915-a7de56c2fe11,25.0,admin.,MARRIED,university.degree,0,1,0,telephone,251,4,,0,NONEXISTENT,1.1,93.994,-36.4,4.86,5191.0,0,2019-04-24,4,2019,0,7193,55110,0,1,2012-02-26,26,2012
a02cbaed-f553-4f19-9965-ac38d352bc4e,,self-employed,MARRIED,university.degree,0,0,1,telephone,188,6,,0,NONEXISTENT,1.1,93.994,-36.4,4.86,5191.0,0,2018-12-22,12,2018,0,7194,139434,1,0,2012-02-25,28,2012
0b71426d-702a-4fef-9353-055469a51944,,unemployed,MARRIED,professional.course,0,0,0,telephone,368,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.86,5191.0,0,2015-10-05,10,2015,0,7195,113906,1,0,2012-12-14,23,2012
af1636c9-89e4-4d7a-a133-b6fbdcd0b66d,34.0,technician,MARRIED,professional.course,0,0,0,telephone,414,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.86,5191.0,0,2016-11-03,11,2016,0,7196,95218,1,0,2012-10-31,8,2012
603da4b7-b1d1-41c4-8dea-51b5b2442f9c,32.0,blue-collar,MARRIED,basic.9y,0,0,0,telephone,128,3,,0,NONEXISTENT,1.1,93.994,-36.4,,5191.0,0,2016-12-11,12,2016,0,7197,55369,0,1,2012-06-08,29,2012
76136c5c-253f-4133-b849-51a3f9ad33c6,38.0,services,SINGLE,high.school,0,1,0,telephone,685,2,,0,NONEXISTENT,1.1,93.994,-36.4,,5191.0,0,2019-06-13,6,2019,0,7198,151186,2,2,2012-03-21,10,2012
0fc0a6e6-011e-4c03-8168-f5346caa3662,37.0,self-employed,SINGLE,university.degree,0,1,0,telephone,512,5,,0,NONEXISTENT,1.1,93.994,-36.4,,5191.0,0,2017-06-13,6,2017,0,7199,89106,1,1,2012-05-22,1,2012
0b292f9e-9867-446a-9aa9-2eff861d1678,31.0,services,SINGLE,high.school,0,1,0,telephone,102,3,,0,NONEXISTENT,1.1,93.994,-36.4,,5191.0,0,2016-02-03,2,2016,0,7200,50004,0,1,2012-09-19,30,2012
0f941b68-8299-437c-a32c-d749d2895e39,45.0,admin.,MARRIED,basic.9y,0,1,0,telephone,1611,2,,0,NONEXISTENT,1.1,93.994,-36.4,,5191.0,0,2015-06-26,6,2015,0,7201,178713,0,1,2012-02-11,20,2012
2c0ba380-e2f9-4517-bb51-1de047915e25,35.0,technician,SINGLE,university.degree,0,1,0,telephone,44,15,,0,NONEXISTENT,1.1,93.994,-36.4,,5191.0,0,2015-11-04,11,2015,0,7202,176584,2,1,2012-06-06,20,2012
c6bf2d3a-7673-4e4e-ba18-ca580df5277e,31.0,blue-collar,MARRIED,basic.9y,0,1,0,telephone,203,2,,0,NONEXISTENT,1.1,93.994,-36.4,,5191.0,0,2016-05-02,5,2016,0,7203,141172,0,2,2012-09-25,28,2012
dacbb759-43f3-42c7-8d49-de431a55dfcb,41.0,blue-collar,MARRIED,basic.6y,0,0,0,telephone,74,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.86,5191.0,0,2018-04-25,4,2018,0,7204,36765,2,0,2012-08-26,13,2012
b1f66993-0510-474d-a7cb-da709caf5422,29.0,self-employed,MARRIED,university.degree,0,0,0,telephone,118,3,,0,NONEXISTENT,1.1,93.994,-36.4,4.86,5191.0,0,2016-11-19,11,2016,0,7205,44392,0,1,2012-09-14,30,2012
0e4ed099-fb2e-4e53-a895-736a37df60d3,35.0,blue-collar,SINGLE,,0,0,0,telephone,725,3,,0,NONEXISTENT,1.1,93.994,-36.4,,5191.0,0,2015-06-13,6,2015,0,7206,93761,0,2,2012-03-22,6,2012
72294311-d77e-42e5-b7ef-00fa11cda32b,50.0,blue-collar,MARRIED,basic.4y,0,1,0,telephone,100,5,,0,NONEXISTENT,1.1,93.994,-36.4,4.86,5191.0,0,2016-04-03,4,2016,0,7207,40235,0,2,2012-05-24,6,2012
ef7a5450-ee67-4c3c-a559-1fe93900c1c8,56.0,technician,MARRIED,professional.course,0,1,0,telephone,124,3,,0,NONEXISTENT,1.1,93.994,-36.4,4.86,5191.0,0,2019-04-26,4,2019,0,7208,16533,2,2,2012-12-08,15,2012
71de57fa-2c4a-4a08-9f2b-f226da8aff25,50.0,admin.,MARRIED,basic.9y,0,0,0,telephone,752,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.86,5191.0,0,2015-07-15,7,2015,0,7209,106700,1,2,2012-10-04,14,2012
0df6cc3d-e571-42f4-8799-56685981e06c,25.0,self-employed,SINGLE,university.degree,0,0,0,telephone,241,3,,0,NONEXISTENT,1.1,93.994,-36.4,,5191.0,0,2019-07-11,7,2019,0,7210,145515,2,1,2012-09-03,28,2012
2af7ae7b-3516-448d-a78a-568de2fa264f,29.0,services,SINGLE,high.school,0,1,0,telephone,430,1,,0,NONEXISTENT,1.1,93.994,-36.4,,5191.0,0,2019-11-23,11,2019,0,7211,48815,2,0,2012-04-17,28,2012
53e250b4-2823-4bc7-bd2c-e390514acf87,37.0,blue-collar,DIVORCED,basic.9y,0,1,0,telephone,219,3,,0,NONEXISTENT,1.1,,-36.4,,5191.0,0,2018-10-30,10,2018,0,7212,128498,1,0,2012-06-26,9,2012
6b74c00b-222c-4552-a479-6e6392d93837,33.0,self-employed,SINGLE,university.degree,0,1,0,telephone,67,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.86,5191.0,0,2015-11-21,11,2015,0,7213,174921,0,1,2012-07-09,26,2012
67f2d516-dfaa-441b-9cf5-6d94f41f78ec,41.0,technician,SINGLE,professional.course,0,1,0,telephone,294,3,,0,NONEXISTENT,1.1,93.994,-36.4,4.86,5191.0,0,2016-11-16,11,2016,0,7214,115536,1,1,2012-05-27,20,2012
a848bbbe-8a01-458a-b2b5-8903f299409a,44.0,blue-collar,DIVORCED,basic.6y,0,1,0,telephone,318,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.86,5191.0,0,2017-06-15,6,2017,0,7215,46278,1,1,2012-06-30,9,2012
d8f8ae98-a5e4-4998-8ecc-0ffb00594fed,,student,SINGLE,basic.4y,0,1,0,telephone,1185,3,,0,NONEXISTENT,1.1,93.994,-36.4,4.86,5191.0,0,,,,0,7216,118167,0,0,2012-09-12,6,2012
4827d6ad-733d-4c1b-ab5a-380779460730,38.0,admin.,SINGLE,basic.9y,0,0,1,telephone,110,3,,0,NONEXISTENT,1.1,93.994,-36.4,4.86,5191.0,0,2015-11-13,11,2015,0,7217,8403,1,1,2012-11-16,31,2012
30ce933e-c512-45ea-b486-a46e5a8099d0,37.0,services,MARRIED,high.school,0,1,0,telephone,58,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.86,5191.0,0,2015-11-04,11,2015,0,7218,113429,2,1,2012-04-07,9,2012
a94ecb54-6ca5-4e7a-a49f-4028cd861e4a,35.0,blue-collar,MARRIED,basic.4y,0,0,0,telephone,386,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.86,5191.0,0,2018-05-27,5,2018,0,7219,166648,0,1,2012-09-29,23,2012
1ee978ed-8fb9-4c74-be65-61d3c9835ab8,52.0,unemployed,MARRIED,high.school,0,0,0,telephone,218,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.86,5191.0,0,2016-06-20,6,2016,0,7220,45694,0,2,2012-01-11,14,2012
96d2e0b6-4522-4741-87b0-db6b2eabce40,40.0,technician,MARRIED,high.school,0,0,0,telephone,191,2,,0,NONEXISTENT,1.1,93.994,-36.4,,5191.0,0,2018-09-29,9,2018,0,7221,179022,2,0,2012-05-01,21,2012
b9c88e4e-a00e-4f23-b5b6-3dc682ceac44,43.0,technician,MARRIED,university.degree,0,0,0,telephone,84,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.86,5191.0,0,2017-11-10,11,2017,0,7222,129584,0,1,2012-12-18,21,2012
4a8c4fb7-70ea-4bda-aec2-2ce2ab7c3969,25.0,services,SINGLE,high.school,0,0,0,telephone,130,2,,0,NONEXISTENT,1.1,93.994,-36.4,,5191.0,0,2016-05-05,5,2016,0,7223,17478,2,0,2012-04-02,18,2012
dbb19c3e-b229-45a8-9f80-8dca070031e0,53.0,services,MARRIED,high.school,0,0,0,telephone,113,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.86,5191.0,0,2016-10-06,10,2016,0,7224,105695,0,0,2012-09-20,10,2012
c60574a2-bc64-41df-99eb-54395b4cb53f,36.0,blue-collar,MARRIED,basic.9y,0,1,0,telephone,744,6,,0,NONEXISTENT,1.1,93.994,-36.4,4.86,5191.0,0,2018-09-15,9,2018,0,7225,59788,0,1,2012-01-23,8,2012
74a11dee-68f3-4452-bb12-4bbf0c88cf3a,59.0,admin.,MARRIED,high.school,0,1,0,telephone,76,4,,0,NONEXISTENT,1.1,93.994,-36.4,4.86,5191.0,0,2015-04-02,4,2015,0,7226,10127,0,0,2012-06-25,20,2012
